title,pageid,url,category_path
run up in it,10244726,https://en.wiktionary.org/wiki/run_up_in_it,Category:English phrasal verbs
run up on,7182919,https://en.wiktionary.org/wiki/run_up_on,Category:English phrasal verbs
run with,3099716,https://en.wiktionary.org/wiki/run_with,Category:English phrasal verbs
rush in,4815717,https://en.wiktionary.org/wiki/rush_in,Category:English phrasal verbs
rush off,4238061,https://en.wiktionary.org/wiki/rush_off,Category:English phrasal verbs
rush out,3062112,https://en.wiktionary.org/wiki/rush_out,Category:English phrasal verbs
rust off,2971849,https://en.wiktionary.org/wiki/rust_off,Category:English phrasal verbs
rust out,5022213,https://en.wiktionary.org/wiki/rust_out,Category:English phrasal verbs
rust through,10238346,https://en.wiktionary.org/wiki/rust_through,Category:English phrasal verbs
rustle up,197162,https://en.wiktionary.org/wiki/rustle_up,Category:English phrasal verbs
sac up,5022221,https://en.wiktionary.org/wiki/sac_up,Category:English phrasal verbs
sack off,5887407,https://en.wiktionary.org/wiki/sack_off,Category:English phrasal verbs
sack out,891518,https://en.wiktionary.org/wiki/sack_out,Category:English phrasal verbs
sack up,5022219,https://en.wiktionary.org/wiki/sack_up,Category:English phrasal verbs
sadden up,10254951,https://en.wiktionary.org/wiki/sadden_up,Category:English phrasal verbs
saddle up,1143775,https://en.wiktionary.org/wiki/saddle_up,Category:English phrasal verbs
saddle with,10143947,https://en.wiktionary.org/wiki/saddle_with,Category:English phrasal verbs
sag off,3062189,https://en.wiktionary.org/wiki/sag_off,Category:English phrasal verbs
sail through,2756347,https://en.wiktionary.org/wiki/sail_through,Category:English phrasal verbs
sally forth,10238404,https://en.wiktionary.org/wiki/sally_forth,Category:English phrasal verbs
salt away,2933866,https://en.wiktionary.org/wiki/salt_away,Category:English phrasal verbs
salt down,9351996,https://en.wiktionary.org/wiki/salt_down,Category:English phrasal verbs
salt out,7507321,https://en.wiktionary.org/wiki/salt_out,Category:English phrasal verbs
salt up,9351995,https://en.wiktionary.org/wiki/salt_up,Category:English phrasal verbs
sand down,223064,https://en.wiktionary.org/wiki/sand_down,Category:English phrasal verbs
sand off,9645963,https://en.wiktionary.org/wiki/sand_off,Category:English phrasal verbs
sauce up,6770103,https://en.wiktionary.org/wiki/sauce_up,Category:English phrasal verbs
saute up,10230604,https://en.wiktionary.org/wiki/saute_up,Category:English phrasal verbs
sauté up,10230603,https://en.wiktionary.org/wiki/saut%C3%A9_up,Category:English phrasal verbs
save as,513401,https://en.wiktionary.org/wiki/save_as,Category:English phrasal verbs
save down,1938720,https://en.wiktionary.org/wiki/save_down,Category:English phrasal verbs
save over,10118645,https://en.wiktionary.org/wiki/save_over,Category:English phrasal verbs
save up,746191,https://en.wiktionary.org/wiki/save_up,Category:English phrasal verbs
savor of,10893248,https://en.wiktionary.org/wiki/savor_of,Category:English phrasal verbs
savour of,10893230,https://en.wiktionary.org/wiki/savour_of,Category:English phrasal verbs
saw off,3625182,https://en.wiktionary.org/wiki/saw_off,Category:English phrasal verbs
say to oneself,10049469,https://en.wiktionary.org/wiki/say_to_oneself,Category:English phrasal verbs
scale back,3884088,https://en.wiktionary.org/wiki/scale_back,Category:English phrasal verbs
scale down,1773146,https://en.wiktionary.org/wiki/scale_down,Category:English phrasal verbs
scale off,2933999,https://en.wiktionary.org/wiki/scale_off,Category:English phrasal verbs
scale out,3793273,https://en.wiktionary.org/wiki/scale_out,Category:English phrasal verbs
scale up,1773144,https://en.wiktionary.org/wiki/scale_up,Category:English phrasal verbs
scare away,10118683,https://en.wiktionary.org/wiki/scare_away,Category:English phrasal verbs
scare into,10245867,https://en.wiktionary.org/wiki/scare_into,Category:English phrasal verbs
scare off,3062196,https://en.wiktionary.org/wiki/scare_off,Category:English phrasal verbs
scare up,719259,https://en.wiktionary.org/wiki/scare_up,Category:English phrasal verbs
scarf down,101063,https://en.wiktionary.org/wiki/scarf_down,Category:English phrasal verbs
scarf up,11076125,https://en.wiktionary.org/wiki/scarf_up,Category:English phrasal verbs
scent out,2559819,https://en.wiktionary.org/wiki/scent_out,Category:English phrasal verbs
schizz out,9335285,https://en.wiktionary.org/wiki/schizz_out,Category:English phrasal verbs
schmaltz up,10245629,https://en.wiktionary.org/wiki/schmaltz_up,Category:English phrasal verbs
science up,7462119,https://en.wiktionary.org/wiki/science_up,Category:English phrasal verbs
scoff down,9347919,https://en.wiktionary.org/wiki/scoff_down,Category:English phrasal verbs
scoff up,11076490,https://en.wiktionary.org/wiki/scoff_up,Category:English phrasal verbs
scooch over,10232606,https://en.wiktionary.org/wiki/scooch_over,Category:English phrasal verbs
scoop in,10231937,https://en.wiktionary.org/wiki/scoop_in,Category:English phrasal verbs
scoop up,1993849,https://en.wiktionary.org/wiki/scoop_up,Category:English phrasal verbs
scoot over,233305,https://en.wiktionary.org/wiki/scoot_over,Category:English phrasal verbs
scoot up,10254850,https://en.wiktionary.org/wiki/scoot_up,Category:English phrasal verbs
scope in,5016451,https://en.wiktionary.org/wiki/scope_in,Category:English phrasal verbs
scope out,528593,https://en.wiktionary.org/wiki/scope_out,Category:English phrasal verbs
scorch up,10230610,https://en.wiktionary.org/wiki/scorch_up,Category:English phrasal verbs
score off,2172064,https://en.wiktionary.org/wiki/score_off,Category:English phrasal verbs
score on oneself,7046715,https://en.wiktionary.org/wiki/score_on_oneself,Category:English phrasal verbs
score out,7372385,https://en.wiktionary.org/wiki/score_out,Category:English phrasal verbs
score through,7372386,https://en.wiktionary.org/wiki/score_through,Category:English phrasal verbs
score up,11069794,https://en.wiktionary.org/wiki/score_up,Category:English phrasal verbs
scour down,10245852,https://en.wiktionary.org/wiki/scour_down,Category:English phrasal verbs
scour out,10917831,https://en.wiktionary.org/wiki/scour_out,Category:English phrasal verbs
scour up,10245851,https://en.wiktionary.org/wiki/scour_up,Category:English phrasal verbs
scout out,1951998,https://en.wiktionary.org/wiki/scout_out,Category:English phrasal verbs
scramble up,10230701,https://en.wiktionary.org/wiki/scramble_up,Category:English phrasal verbs
scrape along,4507884,https://en.wiktionary.org/wiki/scrape_along,Category:English phrasal verbs
scrape by,3801478,https://en.wiktionary.org/wiki/scrape_by,Category:English phrasal verbs
scrape down,10245832,https://en.wiktionary.org/wiki/scrape_down,Category:English phrasal verbs
scrape off,701728,https://en.wiktionary.org/wiki/scrape_off,Category:English phrasal verbs
scrape through,258449,https://en.wiktionary.org/wiki/scrape_through,Category:English phrasal verbs
scrape together,860323,https://en.wiktionary.org/wiki/scrape_together,Category:English phrasal verbs
scrape up,2757652,https://en.wiktionary.org/wiki/scrape_up,Category:English phrasal verbs
scratch by,6550655,https://en.wiktionary.org/wiki/scratch_by,Category:English phrasal verbs
scratch out,2708910,https://en.wiktionary.org/wiki/scratch_out,Category:English phrasal verbs
scratch together,1993239,https://en.wiktionary.org/wiki/scratch_together,Category:English phrasal verbs
scratch up,10206064,https://en.wiktionary.org/wiki/scratch_up,Category:English phrasal verbs
scrawl down,10245835,https://en.wiktionary.org/wiki/scrawl_down,Category:English phrasal verbs
scrawl off,10245834,https://en.wiktionary.org/wiki/scrawl_off,Category:English phrasal verbs
scrawl out,9346436,https://en.wiktionary.org/wiki/scrawl_out,Category:English phrasal verbs
scrawl up,10245814,https://en.wiktionary.org/wiki/scrawl_up,Category:English phrasal verbs
scream for,10245699,https://en.wiktionary.org/wiki/scream_for,Category:English phrasal verbs
screech out,10245836,https://en.wiktionary.org/wiki/screech_out,Category:English phrasal verbs
screen in,4819674,https://en.wiktionary.org/wiki/screen_in,Category:English phrasal verbs
screen out,885185,https://en.wiktionary.org/wiki/screen_out,Category:English phrasal verbs
screw about,9221589,https://en.wiktionary.org/wiki/screw_about,Category:English phrasal verbs
screw around,5086654,https://en.wiktionary.org/wiki/screw_around,Category:English phrasal verbs
screw back,846459,https://en.wiktionary.org/wiki/screw_back,Category:English phrasal verbs
screw off,885190,https://en.wiktionary.org/wiki/screw_off,Category:English phrasal verbs
screw over,228546,https://en.wiktionary.org/wiki/screw_over,Category:English phrasal verbs
screw up,101644,https://en.wiktionary.org/wiki/screw_up,Category:English phrasal verbs
screw with,3601293,https://en.wiktionary.org/wiki/screw_with,Category:English phrasal verbs
scribble down,10246964,https://en.wiktionary.org/wiki/scribble_down,Category:English phrasal verbs
scrimp together,10253764,https://en.wiktionary.org/wiki/scrimp_together,Category:English phrasal verbs
script out,10245692,https://en.wiktionary.org/wiki/script_out,Category:English phrasal verbs
scrounge down,10245654,https://en.wiktionary.org/wiki/scrounge_down,Category:English phrasal verbs
scrounge out,10245651,https://en.wiktionary.org/wiki/scrounge_out,Category:English phrasal verbs
scrounge up,520736,https://en.wiktionary.org/wiki/scrounge_up,Category:English phrasal verbs
scrub down,10220852,https://en.wiktionary.org/wiki/scrub_down,Category:English phrasal verbs
scrub in,3749275,https://en.wiktionary.org/wiki/scrub_in,Category:English phrasal verbs
scrub out,3828652,https://en.wiktionary.org/wiki/scrub_out,Category:English phrasal verbs
scrub up,1866510,https://en.wiktionary.org/wiki/scrub_up,Category:English phrasal verbs
scrum up,10254859,https://en.wiktionary.org/wiki/scrum_up,Category:English phrasal verbs
scrump up,10242351,https://en.wiktionary.org/wiki/scrump_up,Category:English phrasal verbs
scrunch up,10242349,https://en.wiktionary.org/wiki/scrunch_up,Category:English phrasal verbs
scuff up,10751638,https://en.wiktionary.org/wiki/scuff_up,Category:English phrasal verbs
scurry away,3912625,https://en.wiktionary.org/wiki/scurry_away,Category:English phrasal verbs
scuzz up,4980945,https://en.wiktionary.org/wiki/scuzz_up,Category:English phrasal verbs
scythe down,4584233,https://en.wiktionary.org/wiki/scythe_down,Category:English phrasal verbs
seal in,10760504,https://en.wiktionary.org/wiki/seal_in,Category:English phrasal verbs
seal off,4480173,https://en.wiktionary.org/wiki/seal_off,Category:English phrasal verbs
seal up,7967170,https://en.wiktionary.org/wiki/seal_up,Category:English phrasal verbs
search for,10230049,https://en.wiktionary.org/wiki/search_for,Category:English phrasal verbs
search out,9347228,https://en.wiktionary.org/wiki/search_out,Category:English phrasal verbs
search up,7354494,https://en.wiktionary.org/wiki/search_up,Category:English phrasal verbs
seat down,10237942,https://en.wiktionary.org/wiki/seat_down,Category:English phrasal verbs
seat out,10251183,https://en.wiktionary.org/wiki/seat_out,Category:English phrasal verbs
see about,8026509,https://en.wiktionary.org/wiki/see_about,Category:English phrasal verbs
see after,10238126,https://en.wiktionary.org/wiki/see_after,Category:English phrasal verbs
see beyond,5091468,https://en.wiktionary.org/wiki/see_beyond,Category:English phrasal verbs
see for oneself,7835212,https://en.wiktionary.org/wiki/see_for_oneself,Category:English phrasal verbs
see in,1355854,https://en.wiktionary.org/wiki/see_in,Category:English phrasal verbs
see into,1397196,https://en.wiktionary.org/wiki/see_into,Category:English phrasal verbs
see off,681926,https://en.wiktionary.org/wiki/see_off,Category:English phrasal verbs
see oneself out,9353985,https://en.wiktionary.org/wiki/see_oneself_out,Category:English phrasal verbs
see out,2457700,https://en.wiktionary.org/wiki/see_out,Category:English phrasal verbs
see over,2624511,https://en.wiktionary.org/wiki/see_over,Category:English phrasal verbs
see past,10109183,https://en.wiktionary.org/wiki/see_past,Category:English phrasal verbs
see through,236699,https://en.wiktionary.org/wiki/see_through,Category:English phrasal verbs
see to,1046726,https://en.wiktionary.org/wiki/see_to,Category:English phrasal verbs
see to it,5564326,https://en.wiktionary.org/wiki/see_to_it,Category:English phrasal verbs
seed down,4420698,https://en.wiktionary.org/wiki/seed_down,Category:English phrasal verbs
seek for,7996296,https://en.wiktionary.org/wiki/seek_for,Category:English phrasal verbs
seek out,2624509,https://en.wiktionary.org/wiki/seek_out,Category:English phrasal verbs
seize on,7642807,https://en.wiktionary.org/wiki/seize_on,Category:English phrasal verbs
seize out,3476339,https://en.wiktionary.org/wiki/seize_out,Category:English phrasal verbs
seize up,1427041,https://en.wiktionary.org/wiki/seize_up,Category:English phrasal verbs
seize upon,1582088,https://en.wiktionary.org/wiki/seize_upon,Category:English phrasal verbs
select out,7494940,https://en.wiktionary.org/wiki/select_out,Category:English phrasal verbs
self-check out,10160578,https://en.wiktionary.org/wiki/self-check_out,Category:English phrasal verbs
sell away,5084688,https://en.wiktionary.org/wiki/sell_away,Category:English phrasal verbs
sell down,1466938,https://en.wiktionary.org/wiki/sell_down,Category:English phrasal verbs
sell off,1676827,https://en.wiktionary.org/wiki/sell_off,Category:English phrasal verbs
sell on,2624513,https://en.wiktionary.org/wiki/sell_on,Category:English phrasal verbs
sell out,755809,https://en.wiktionary.org/wiki/sell_out,Category:English phrasal verbs
sell out from under,10233098,https://en.wiktionary.org/wiki/sell_out_from_under,Category:English phrasal verbs
sell up,4599014,https://en.wiktionary.org/wiki/sell_up,Category:English phrasal verbs
send around,10691895,https://en.wiktionary.org/wiki/send_around,Category:English phrasal verbs
send away,588702,https://en.wiktionary.org/wiki/send_away,Category:English phrasal verbs
send away for,588720,https://en.wiktionary.org/wiki/send_away_for,Category:English phrasal verbs
send back,2880278,https://en.wiktionary.org/wiki/send_back,Category:English phrasal verbs
send below,5091356,https://en.wiktionary.org/wiki/send_below,Category:English phrasal verbs
send down,297224,https://en.wiktionary.org/wiki/send_down,Category:English phrasal verbs
send down for,10246982,https://en.wiktionary.org/wiki/send_down_for,Category:English phrasal verbs
send for,1238134,https://en.wiktionary.org/wiki/send_for,Category:English phrasal verbs
send forth,2572084,https://en.wiktionary.org/wiki/send_forth,Category:English phrasal verbs
send in,6113655,https://en.wiktionary.org/wiki/send_in,Category:English phrasal verbs
send off,83064,https://en.wiktionary.org/wiki/send_off,Category:English phrasal verbs
send on,2756186,https://en.wiktionary.org/wiki/send_on,Category:English phrasal verbs
send out,504557,https://en.wiktionary.org/wiki/send_out,Category:English phrasal verbs
send out for,504558,https://en.wiktionary.org/wiki/send_out_for,Category:English phrasal verbs
send up,586188,https://en.wiktionary.org/wiki/send_up,Category:English phrasal verbs
separate out,9354015,https://en.wiktionary.org/wiki/separate_out,Category:English phrasal verbs
serve out,2164635,https://en.wiktionary.org/wiki/serve_out,Category:English phrasal verbs
serve up,3526773,https://en.wiktionary.org/wiki/serve_up,Category:English phrasal verbs
set aback,6821298,https://en.wiktionary.org/wiki/set_aback,Category:English phrasal verbs
set about,205744,https://en.wiktionary.org/wiki/set_about,Category:English phrasal verbs
set after,6823547,https://en.wiktionary.org/wiki/set_after,Category:English phrasal verbs
set against,9012988,https://en.wiktionary.org/wiki/set_against,Category:English phrasal verbs
set ahead,9013004,https://en.wiktionary.org/wiki/set_ahead,Category:English phrasal verbs
set apart,99638,https://en.wiktionary.org/wiki/set_apart,Category:English phrasal verbs
set aside,200026,https://en.wiktionary.org/wiki/set_aside,Category:English phrasal verbs
set back,181925,https://en.wiktionary.org/wiki/set_back,Category:English phrasal verbs
set by,5651980,https://en.wiktionary.org/wiki/set_by,Category:English phrasal verbs
set down,1483694,https://en.wiktionary.org/wiki/set_down,Category:English phrasal verbs
set forth,207690,https://en.wiktionary.org/wiki/set_forth,Category:English phrasal verbs
set in,1218661,https://en.wiktionary.org/wiki/set_in,Category:English phrasal verbs
set off,286968,https://en.wiktionary.org/wiki/set_off,Category:English phrasal verbs
set on,1360478,https://en.wiktionary.org/wiki/set_on,Category:English phrasal verbs
set onto,10254572,https://en.wiktionary.org/wiki/set_onto,Category:English phrasal verbs
set out,283051,https://en.wiktionary.org/wiki/set_out,Category:English phrasal verbs
set over,9997741,https://en.wiktionary.org/wiki/set_over,Category:English phrasal verbs
set to,6823543,https://en.wiktionary.org/wiki/set_to,Category:English phrasal verbs
set up,98640,https://en.wiktionary.org/wiki/set_up,Category:English phrasal verbs
set up to oneself,10239758,https://en.wiktionary.org/wiki/set_up_to_oneself,Category:English phrasal verbs
set upon,1360439,https://en.wiktionary.org/wiki/set_upon,Category:English phrasal verbs
set with,10233077,https://en.wiktionary.org/wiki/set_with,Category:English phrasal verbs
settle down,547637,https://en.wiktionary.org/wiki/settle_down,Category:English phrasal verbs
settle for,840968,https://en.wiktionary.org/wiki/settle_for,Category:English phrasal verbs
settle in,841702,https://en.wiktionary.org/wiki/settle_in,Category:English phrasal verbs
settle into,5085243,https://en.wiktionary.org/wiki/settle_into,Category:English phrasal verbs
settle on,840991,https://en.wiktionary.org/wiki/settle_on,Category:English phrasal verbs
settle up,2757647,https://en.wiktionary.org/wiki/settle_up,Category:English phrasal verbs
settle upon,456979,https://en.wiktionary.org/wiki/settle_upon,Category:English phrasal verbs
settle with,10238178,https://en.wiktionary.org/wiki/settle_with,Category:English phrasal verbs
seven out,1587093,https://en.wiktionary.org/wiki/seven_out,Category:English phrasal verbs
sew up,1327478,https://en.wiktionary.org/wiki/sew_up,Category:English phrasal verbs
sex in,10237915,https://en.wiktionary.org/wiki/sex_in,Category:English phrasal verbs
sex up,51624,https://en.wiktionary.org/wiki/sex_up,Category:English phrasal verbs
sexy up,10705263,https://en.wiktionary.org/wiki/sexy_up,Category:English phrasal verbs
shack up,614332,https://en.wiktionary.org/wiki/shack_up,Category:English phrasal verbs
shade up,10233078,https://en.wiktionary.org/wiki/shade_up,Category:English phrasal verbs
shake down,2756363,https://en.wiktionary.org/wiki/shake_down,Category:English phrasal verbs
shake it up,10847422,https://en.wiktionary.org/wiki/shake_it_up,Category:English phrasal verbs
shake off,728797,https://en.wiktionary.org/wiki/shake_off,Category:English phrasal verbs
shake on it,100021,https://en.wiktionary.org/wiki/shake_on_it,Category:English phrasal verbs
shake out,2523204,https://en.wiktionary.org/wiki/shake_out,Category:English phrasal verbs
shake over,2188093,https://en.wiktionary.org/wiki/shake_over,Category:English phrasal verbs
shake together,7118763,https://en.wiktionary.org/wiki/shake_together,Category:English phrasal verbs
shake up,337228,https://en.wiktionary.org/wiki/shake_up,Category:English phrasal verbs
shape up,99933,https://en.wiktionary.org/wiki/shape_up,Category:English phrasal verbs
share in,11103085,https://en.wiktionary.org/wiki/share_in,Category:English phrasal verbs
share out,1365443,https://en.wiktionary.org/wiki/share_out,Category:English phrasal verbs
share up,10254836,https://en.wiktionary.org/wiki/share_up,Category:English phrasal verbs
shark up,10238438,https://en.wiktionary.org/wiki/shark_up,Category:English phrasal verbs
sharpen up,9598567,https://en.wiktionary.org/wiki/sharpen_up,Category:English phrasal verbs
shave down,10812106,https://en.wiktionary.org/wiki/shave_down,Category:English phrasal verbs
shave off,10812108,https://en.wiktionary.org/wiki/shave_off,Category:English phrasal verbs
shave up,10235593,https://en.wiktionary.org/wiki/shave_up,Category:English phrasal verbs
shed out,5090459,https://en.wiktionary.org/wiki/shed_out,Category:English phrasal verbs
shell out,177311,https://en.wiktionary.org/wiki/shell_out,Category:English phrasal verbs
shew forth,9631578,https://en.wiktionary.org/wiki/shew_forth,Category:English phrasal verbs
shift about,7120678,https://en.wiktionary.org/wiki/shift_about,Category:English phrasal verbs
shift off,4221926,https://en.wiktionary.org/wiki/shift_off,Category:English phrasal verbs
shimmy on down,2631544,https://en.wiktionary.org/wiki/shimmy_on_down,Category:English phrasal verbs
shin out,10233013,https://en.wiktionary.org/wiki/shin_out,Category:English phrasal verbs
shine down on,10237465,https://en.wiktionary.org/wiki/shine_down_on,Category:English phrasal verbs
shine down upon,10237466,https://en.wiktionary.org/wiki/shine_down_upon,Category:English phrasal verbs
shine off,10237467,https://en.wiktionary.org/wiki/shine_off,Category:English phrasal verbs
shine on,10237441,https://en.wiktionary.org/wiki/shine_on,Category:English phrasal verbs
shine through,5085742,https://en.wiktionary.org/wiki/shine_through,Category:English phrasal verbs
shine up,3164360,https://en.wiktionary.org/wiki/shine_up,Category:English phrasal verbs
shingle up,10231885,https://en.wiktionary.org/wiki/shingle_up,Category:English phrasal verbs
ship out,1677374,https://en.wiktionary.org/wiki/ship_out,Category:English phrasal verbs
ship over,7943246,https://en.wiktionary.org/wiki/ship_over,Category:English phrasal verbs
shit it in,8650063,https://en.wiktionary.org/wiki/shit_it_in,Category:English phrasal verbs
shit off,1100457,https://en.wiktionary.org/wiki/shit_off,Category:English phrasal verbs
shit on,3721308,https://en.wiktionary.org/wiki/shit_on,Category:English phrasal verbs
shit out,4992781,https://en.wiktionary.org/wiki/shit_out,Category:English phrasal verbs
shit up,7250609,https://en.wiktionary.org/wiki/shit_up,Category:English phrasal verbs
shit upon,9436095,https://en.wiktionary.org/wiki/shit_upon,Category:English phrasal verbs
shit with,10558802,https://en.wiktionary.org/wiki/shit_with,Category:English phrasal verbs
shoe up,6827920,https://en.wiktionary.org/wiki/shoe_up,Category:English phrasal verbs
shoo away,10680152,https://en.wiktionary.org/wiki/shoo_away,Category:English phrasal verbs
shoo off,7062206,https://en.wiktionary.org/wiki/shoo_off,Category:English phrasal verbs
shoot around,7943261,https://en.wiktionary.org/wiki/shoot_around,Category:English phrasal verbs
shoot back,9689283,https://en.wiktionary.org/wiki/shoot_back,Category:English phrasal verbs
shoot down,458449,https://en.wiktionary.org/wiki/shoot_down,Category:English phrasal verbs
shoot off,906933,https://en.wiktionary.org/wiki/shoot_off,Category:English phrasal verbs
shoot out,1060626,https://en.wiktionary.org/wiki/shoot_out,Category:English phrasal verbs
shoot through,3177794,https://en.wiktionary.org/wiki/shoot_through,Category:English phrasal verbs
shoot up,560075,https://en.wiktionary.org/wiki/shoot_up,Category:English phrasal verbs
shop around,330124,https://en.wiktionary.org/wiki/shop_around,Category:English phrasal verbs
shore up,258176,https://en.wiktionary.org/wiki/shore_up,Category:English phrasal verbs
short down,10244815,https://en.wiktionary.org/wiki/short_down,Category:English phrasal verbs
short out,1934675,https://en.wiktionary.org/wiki/short_out,Category:English phrasal verbs
shorten down,10244808,https://en.wiktionary.org/wiki/shorten_down,Category:English phrasal verbs
shorten up,10244804,https://en.wiktionary.org/wiki/shorten_up,Category:English phrasal verbs
shout down,2490321,https://en.wiktionary.org/wiki/shout_down,Category:English phrasal verbs
shout out,833715,https://en.wiktionary.org/wiki/shout_out,Category:English phrasal verbs
shove about,10254352,https://en.wiktionary.org/wiki/shove_about,Category:English phrasal verbs
shove around,10254355,https://en.wiktionary.org/wiki/shove_around,Category:English phrasal verbs
shove down,10254436,https://en.wiktionary.org/wiki/shove_down,Category:English phrasal verbs
shove off,2169871,https://en.wiktionary.org/wiki/shove_off,Category:English phrasal verbs
shove on,10254347,https://en.wiktionary.org/wiki/shove_on,Category:English phrasal verbs
shove over,8715594,https://en.wiktionary.org/wiki/shove_over,Category:English phrasal verbs
shove up,10326936,https://en.wiktionary.org/wiki/shove_up,Category:English phrasal verbs
shovel out,2974302,https://en.wiktionary.org/wiki/shovel_out,Category:English phrasal verbs
shovel up,10219286,https://en.wiktionary.org/wiki/shovel_up,Category:English phrasal verbs
show around,7973740,https://en.wiktionary.org/wiki/show_around,Category:English phrasal verbs
show away,7436846,https://en.wiktionary.org/wiki/show_away,Category:English phrasal verbs
show down,10254157,https://en.wiktionary.org/wiki/show_down,Category:English phrasal verbs
show forth,9631033,https://en.wiktionary.org/wiki/show_forth,Category:English phrasal verbs
show in,6003894,https://en.wiktionary.org/wiki/show_in,Category:English phrasal verbs
show off,36444,https://en.wiktionary.org/wiki/show_off,Category:English phrasal verbs
show out,6970059,https://en.wiktionary.org/wiki/show_out,Category:English phrasal verbs
show round,2749408,https://en.wiktionary.org/wiki/show_round,Category:English phrasal verbs
show up,36443,https://en.wiktionary.org/wiki/show_up,Category:English phrasal verbs
shower down,5651984,https://en.wiktionary.org/wiki/shower_down,Category:English phrasal verbs
shower up,10212167,https://en.wiktionary.org/wiki/shower_up,Category:English phrasal verbs
shower with,5090463,https://en.wiktionary.org/wiki/shower_with,Category:English phrasal verbs
shrimp up,10252986,https://en.wiktionary.org/wiki/shrimp_up,Category:English phrasal verbs
shrink away,3178676,https://en.wiktionary.org/wiki/shrink_away,Category:English phrasal verbs
shrink back,5058088,https://en.wiktionary.org/wiki/shrink_back,Category:English phrasal verbs
shrink down,10244847,https://en.wiktionary.org/wiki/shrink_down,Category:English phrasal verbs
shrink up,3587217,https://en.wiktionary.org/wiki/shrink_up,Category:English phrasal verbs
shrivel up,5058106,https://en.wiktionary.org/wiki/shrivel_up,Category:English phrasal verbs
shrub out,10259490,https://en.wiktionary.org/wiki/shrub_out,Category:English phrasal verbs
shrub up,10259483,https://en.wiktionary.org/wiki/shrub_up,Category:English phrasal verbs
shrug off,198190,https://en.wiktionary.org/wiki/shrug_off,Category:English phrasal verbs
shuck down,2719577,https://en.wiktionary.org/wiki/shuck_down,Category:English phrasal verbs
shuck off,10233015,https://en.wiktionary.org/wiki/shuck_off,Category:English phrasal verbs
shuffle off,7225583,https://en.wiktionary.org/wiki/shuffle_off,Category:English phrasal verbs
shut away,6841206,https://en.wiktionary.org/wiki/shut_away,Category:English phrasal verbs
shut down,258882,https://en.wiktionary.org/wiki/shut_down,Category:English phrasal verbs
shut in,1972332,https://en.wiktionary.org/wiki/shut_in,Category:English phrasal verbs
shut of,10239840,https://en.wiktionary.org/wiki/shut_of,Category:English phrasal verbs
shut off,1437134,https://en.wiktionary.org/wiki/shut_off,Category:English phrasal verbs
shut out,1060623,https://en.wiktionary.org/wiki/shut_out,Category:English phrasal verbs
shut up,46824,https://en.wiktionary.org/wiki/shut_up,Category:English phrasal verbs
shy away,2116976,https://en.wiktionary.org/wiki/shy_away,Category:English phrasal verbs
shy away from,2116930,https://en.wiktionary.org/wiki/shy_away_from,Category:English phrasal verbs
sick up,2460233,https://en.wiktionary.org/wiki/sick_up,Category:English phrasal verbs
side against,10238185,https://en.wiktionary.org/wiki/side_against,Category:English phrasal verbs
side with,66438,https://en.wiktionary.org/wiki/side_with,Category:English phrasal verbs
sieve out,10917830,https://en.wiktionary.org/wiki/sieve_out,Category:English phrasal verbs
sift out,5935039,https://en.wiktionary.org/wiki/sift_out,Category:English phrasal verbs
sift through,7008314,https://en.wiktionary.org/wiki/sift_through,Category:English phrasal verbs
sight in,2162114,https://en.wiktionary.org/wiki/sight_in,Category:English phrasal verbs
sign away,8783445,https://en.wiktionary.org/wiki/sign_away,Category:English phrasal verbs
sign in,246079,https://en.wiktionary.org/wiki/sign_in,Category:English phrasal verbs
sign into,9336233,https://en.wiktionary.org/wiki/sign_into,Category:English phrasal verbs
sign off,227297,https://en.wiktionary.org/wiki/sign_off,Category:English phrasal verbs
sign on,324738,https://en.wiktionary.org/wiki/sign_on,Category:English phrasal verbs
sign onto,10245218,https://en.wiktionary.org/wiki/sign_onto,Category:English phrasal verbs
sign out,786372,https://en.wiktionary.org/wiki/sign_out,Category:English phrasal verbs
sign over,246076,https://en.wiktionary.org/wiki/sign_over,Category:English phrasal verbs
sign up,246075,https://en.wiktionary.org/wiki/sign_up,Category:English phrasal verbs
silt up,1080323,https://en.wiktionary.org/wiki/silt_up,Category:English phrasal verbs
simmer down,1533269,https://en.wiktionary.org/wiki/simmer_down,Category:English phrasal verbs
simmer up,10219496,https://en.wiktionary.org/wiki/simmer_up,Category:English phrasal verbs
simper out,7593127,https://en.wiktionary.org/wiki/simper_out,Category:English phrasal verbs
sing along,551710,https://en.wiktionary.org/wiki/sing_along,Category:English phrasal verbs
sing out,839501,https://en.wiktionary.org/wiki/sing_out,Category:English phrasal verbs
sing up,2757644,https://en.wiktionary.org/wiki/sing_up,Category:English phrasal verbs
single out,454339,https://en.wiktionary.org/wiki/single_out,Category:English phrasal verbs
single up,10230511,https://en.wiktionary.org/wiki/single_up,Category:English phrasal verbs
sink in,522899,https://en.wiktionary.org/wiki/sink_in,Category:English phrasal verbs
sit about,9330525,https://en.wiktionary.org/wiki/sit_about,Category:English phrasal verbs
sit around,824429,https://en.wiktionary.org/wiki/sit_around,Category:English phrasal verbs
sit back,1021052,https://en.wiktionary.org/wiki/sit_back,Category:English phrasal verbs
sit by,8846117,https://en.wiktionary.org/wiki/sit_by,Category:English phrasal verbs
sit down,67866,https://en.wiktionary.org/wiki/sit_down,Category:English phrasal verbs
